Time,IL1,IL2,Rede,Vbus11,Vpv,HIL0 digital input 19,HIL0 digital input 15,HIL0 digital input 18,HIL0 digital input 14,HIL0 digital input 28
0.1361,1.9531204,1.7282941,288.88223,424.22885,23.27862,1.0,1.0,0.0,0.0,1.0
0.1362,1.7180609,1.7694781,288.08948,423.60205,23.282442,1.0,1.0,0.0,0.0,1.0
0.1363,1.6907873,1.7966639,287.32556,423.10416,23.285332,1.0,1.0,0.0,0.0,1.0
0.1364,1.9716151,1.774879,286.91022,422.58374,23.287312,1.0,1.0,0.0,0.0,1.0
0.1365,2.576386,1.7381539,287.15616,422.02927,23.288452,1.0,1.0,0.0,0.0,1.0
0.1366,2.8612018,1.7259164,288.25302,421.36844,23.289026,1.0,1.0,0.0,0.0,1.0
0.1367,2.9505236,1.7176313,290.16095,420.7745,23.28881,1.0,1.0,0.0,0.0,1.0
0.1368,3.4301956,1.6681892,292.55334,420.15955,23.287977,1.0,1.0,0.0,0.0,1.0
0.1369,3.3106387,1.6234459,294.83817,419.53452,23.286402,1.0,1.0,0.0,0.0,1.0
0.137,3.1359484,1.5952652,296.26404,418.88208,23.283915,1.0,1.0,0.0,0.0,1.0
0.1371,3.3639562,1.6121775,296.09045,418.2659,23.280712,1.0,1.0,0.0,0.0,1.0
0.1372,3.7038872,1.6367568,293.77988,417.6673,23.276907,1.0,1.0,0.0,0.0,1.0
0.1373,3.8384335,1.677109,289.15652,417.14368,23.272459,1.0,1.0,0.0,0.0,1.0
0.1374,3.8589473,1.7050629,282.4828,416.78998,23.267513,1.0,0.0,0.0,0.0,1.0
0.1375,4.698861,1.6722502,274.4235,416.43884,23.262306,0.0,0.0,0.0,0.0,1.0
0.1376,4.526506,1.6506392,265.8992,416.2205,23.256643,0.0,0.0,1.0,0.0,1.0
0.1377,3.454106,1.5438564,257.86197,416.08356,23.250559,0.0,0.0,1.0,0.0,1.0
0.1378,2.0711453,1.4757357,251.0512,415.85394,23.244,0.0,0.0,1.0,0.0,1.0
0.1379,1.1540469,1.4019262,245.79573,415.66302,23.236727,0.0,0.0,1.0,0.0,1.0
0.138,0.03144096,1.3534077,241.91908,415.43536,23.229052,0.0,0.0,1.0,0.0,1.0
0.1381,-0.92080784,1.2874652,238.77611,415.32184,23.22094,0.0,1.0,0.0,0.0,1.0
0.1382,-2.0721495,1.2553782,235.41582,415.07642,23.212154,0.0,1.0,0.0,0.0,1.0
0.1383,-3.0379746,1.2221262,230.82753,415.0285,23.20273,1.0,1.0,0.0,0.0,1.0
0.1384,-2.8476634,1.197495,224.205,414.92902,23.19267,1.0,1.0,0.0,0.0,1.0
0.1385,-2.91352,1.1845435,215.15657,414.99036,23.18193,1.0,1.0,0.0,0.0,1.0
0.1386,-3.0090415,1.15878,203.80421,415.1179,23.170574,1.0,1.0,0.0,0.0,1.0
0.1387,-2.9998763,1.1147225,190.7449,415.33417,23.158665,1.0,1.0,0.0,0.0,1.0
0.1388,-2.6107817,1.049662,176.88602,415.60226,23.146265,1.0,1.0,0.0,0.0,1.0
0.1389,-2.7070968,1.0109923,163.20206,415.86096,23.133217,1.0,1.0,0.0,0.0,1.0
0.139,-2.3981538,0.93458223,150.48083,416.2152,23.119614,1.0,1.0,0.0,0.0,1.0
0.1391,-2.0295074,0.85322595,139.1296,416.53308,23.10554,1.0,1.0,0.0,0.0,1.0
0.1392,-1.6375815,0.7654611,129.09364,416.89224,23.090895,1.0,1.0,0.0,0.0,1.0
0.1393,-1.21111,0.6944559,119.90691,417.22116,23.076063,1.0,1.0,0.0,0.0,1.0
0.1394,-1.0234765,0.6373387,110.85608,417.61166,23.060867,1.0,1.0,0.0,0.0,1.0
0.1395,-0.38835368,0.55144954,101.20832,418.02298,23.04519,1.0,1.0,0.0,0.0,1.0
0.1396,-0.012030291,0.50962615,90.43533,418.4046,23.029278,1.0,1.0,0.0,0.0,1.0
0.1397,0.18279184,0.4832072,78.36939,418.83817,23.0128,1.0,1.0,0.0,0.0,1.0
0.1398,1.0160618,0.41752806,65.24869,419.28876,22.996058,1.0,1.0,0.0,0.0,1.0
0.1399,1.3065348,0.3799761,51.642136,419.74216,22.978941,1.0,1.0,0.0,0.0,1.0
0.14,2.2483344,0.30294657,38.27929,420.18835,22.961407,1.0,1.0,0.0,0.0,1.0
0.1401,2.644585,0.23528941,25.837816,420.62125,22.943735,1.0,1.0,0.0,0.0,1.0
0.1402,3.6680605,0.12284224,14.7515745,421.03122,22.926018,1.0,1.0,0.0,0.0,1.0
0.1403,4.274407,0.049170334,5.0943694,421.44193,22.908037,1.0,1.0,0.0,0.0,1.0
0.1404,4.921402,-0.024778163,-3.4294803,421.82687,22.889519,0.0,1.0,1.0,0.0,1.0
0.1405,5.665723,-0.08978962,-11.389045,422.23236,22.87078,0.0,1.0,1.0,0.0,1.0
0.1406,4.245421,-0.1281439,-19.457302,422.70407,22.851864,0.0,1.0,1.0,0.0,1.0
0.1407,3.8485405,-0.20431739,-28.220716,423.11856,22.832525,0.0,1.0,1.0,0.0,1.0
0.1408,2.7258446,-0.23365241,-38.024303,423.52188,22.812922,0.0,1.0,1.0,0.0,1.0
0.1409,2.0700078,-0.3197764,-48.89567,423.8556,22.793158,0.0,1.0,1.0,0.0,1.0
0.141,1.2456973,-0.36367074,-60.565998,424.21072,22.773106,0.0,0.0,1.0,0.0,1.0
0.1411,0.4999914,-0.4027428,-72.5761,424.48083,22.75297,0.0,0.0,1.0,0.0,1.0
0.1412,-0.0630016,-0.48109692,-84.43066,424.7211,22.732851,0.0,0.0,1.0,0.0,1.0
0.1413,-0.4746413,-0.54563195,-95.750656,424.98007,22.712797,0.0,0.0,1.0,0.0,1.0
0.1414,-1.4011889,-0.5931778,-106.37755,425.1544,22.693007,0.0,0.0,1.0,0.0,1.0
0.1415,-1.4084052,-0.68569696,-116.398964,425.29932,22.672813,0.0,1.0,1.0,0.0,1.0
0.1416,-2.4044282,-0.70633245,-126.09242,425.4441,22.652294,0.0,1.0,1.0,0.0,1.0
0.1417,-2.6134613,-0.7810131,-135.80887,425.44754,22.631655,0.0,1.0,1.0,0.0,1.0
0.1418,-3.1556678,-0.8230004,-145.83627,425.508,22.610704,0.0,1.0,1.0,0.0,1.0
0.1419,-3.7542539,-0.8641063,-156.28844,425.42126,22.58952,0.0,1.0,1.0,0.0,1.0
0.142,-3.7986624,-0.9243599,-167.05466,425.34952,22.568157,0.0,1.0,1.0,0.0,1.0
0.1421,-4.45892,-0.9475183,-177.82552,425.18713,22.546669,0.0,1.0,1.0,0.0,1.0
0.1422,-4.5700364,-1.0078657,-188.18515,424.93536,22.524868,0.0,1.0,1.0,0.0,1.0
0.1423,-4.7681203,-1.0653574,-197.7393,424.69998,22.502934,0.0,1.0,1.0,0.0,1.0
0.1424,-5.0274873,-1.0941106,-206.23782,424.44888,22.480682,0.0,1.0,1.0,0.0,1.0
0.1425,-5.1762257,-1.1338967,-213.65211,424.11746,22.45829,0.0,1.0,0.0,0.0,1.0
0.1426,-5.498236,-1.188683,-220.18378,423.75516,22.43592,0.0,1.0,0.0,0.0,1.0
0.1427,-5.5087295,-1.2452443,-226.20195,423.43796,22.413523,0.0,1.0,0.0,0.0,1.0
0.1428,-4.7680326,-1.2546983,-232.12993,423.10254,22.391071,1.0,1.0,0.0,0.0,1.0
0.1429,-3.635509,-1.2931448,-238.31686,422.66183,22.36864,1.0,1.0,0.0,0.0,1.0
0.143,-2.673239,-1.3154918,-244.93376,422.29465,22.346153,1.0,1.0,0.0,0.0,1.0
0.1431,-1.6292915,-1.323461,-251.92516,421.78644,22.32384,1.0,1.0,0.0,0.0,1.0
0.1432,-0.45254087,-1.3501474,-259.02866,421.19748,22.301592,1.0,1.0,0.0,0.0,1.0
0.1433,0.41485965,-1.3577696,-265.85364,420.68594,22.27931,1.0,1.0,0.0,0.0,1.0
0.1434,1.6765448,-1.3986934,-271.99225,419.99042,22.257076,0.0,1.0,1.0,0.0,1.0
0.1435,1.4777099,-1.432397,-277.12674,419.44186,22.234766,0.0,1.0,1.0,0.0,1.0
0.1436,1.0707676,-1.4745181,-281.1009,418.7217,22.212574,0.0,1.0,1.0,0.0,1.0
0.1437,0.9848427,-1.518682,-283.9365,418.14777,22.190609,0.0,1.0,1.0,0.0,1.0
0.1438,0.5346192,-1.5138606,-285.79486,417.5929,22.16893,0.0,1.0,1.0,0.0,1.0
0.1439,0.17673132,-1.510609,-286.90253,416.97308,22.147581,0.0,1.0,1.0,0.0,1.0
0.144,0.27484614,-1.5128933,-287.47003,416.4324,22.127512,0.0,1.0,1.0,0.0,1.0
0.1441,-0.046866298,-1.5093684,-287.6353,415.80136,22.107944,0.0,1.0,1.0,0.0,1.0
0.1442,-0.11588617,-1.5515448,-287.45056,415.23758,22.089771,0.0,1.0,1.0,0.0,1.0
0.1443,-0.15992,-1.5650997,-286.91595,414.76575,22.073812,0.0,1.0,1.0,0.0,1.0
0.1444,-0.525111,-1.5515895,-286.0438,414.29205,22.060045,0.0,0.0,1.0,0.0,1.0
0.1445,-0.933553,-1.563309,-284.9242,413.72018,22.04857,0.0,0.0,1.0,0.0,1.0
0.1446,-1.103686,-1.5816044,-283.76135,413.17416,22.036077,0.0,0.0,1.0,0.0,1.0
0.1447,-1.2857795,-1.5882716,-282.8576,412.63074,22.022184,0.0,0.0,1.0,0.0,1.0
0.1448,-1.3844075,-1.5846475,-282.54214,412.12656,22.009245,0.0,0.0,1.0,0.0,1.0
0.1449,-1.8066398,-1.5745846,-283.06052,411.59192,21.997095,0.0,0.0,1.0,0.0,1.0
0.145,-1.8482527,-1.5718552,-284.46057,411.08264,21.987186,0.0,0.0,1.0,0.0,1.0
0.1451,-2.1720698,-1.5440912,-286.51462,410.5943,21.97973,0.0,1.0,1.0,0.0,1.0
0.1452,-2.529074,-1.5001525,-288.7127,410.05707,21.97526,0.0,1.0,1.0,0.0,1.0
0.1453,-2.646851,-1.4537691,-290.34122,409.5827,21.971258,0.0,1.0,1.0,0.0,1.0
0.1454,-2.326725,-1.4506757,-290.63568,409.0115,21.968473,0.0,1.0,1.0,0.0,1.0
0.1455,-2.5524833,-1.4562415,-288.97122,408.65414,21.966629,0.0,1.0,1.0,0.0,1.0
0.1456,-2.7086573,-1.4661342,-285.03873,408.26312,21.965305,0.0,1.0,1.0,0.0,1.0
0.1457,-2.9323075,-1.4894786,-278.953,407.9981,21.965141,0.0,1.0,1.0,0.0,1.0
0.1458,-3.292221,-1.5052297,-271.25626,407.7809,21.966822,0.0,1.0,1.0,0.0,1.0
0.1459,-3.5700328,-1.4988418,-262.80588,407.69946,21.969471,0.0,1.0,1.0,0.0,1.0
0.146,-4.0751233,-1.4439176,-254.57076,407.6766,21.973116,0.0,1.0,1.0,0.0,1.0
0.1461,-4.6081657,-1.3664281,-247.38643,407.60446,21.977598,0.0,1.0,0.0,0.0,1.0
0.1462,-4.7491136,-1.3424219,-241.73463,407.46362,21.98278,0.0,1.0,0.0,0.0,1.0
0.1463,-3.6756911,-1.2669575,-237.60922,407.62442,21.988913,1.0,1.0,0.0,0.0,1.0
0.1464,-2.8562279,-1.2141637,-234.50795,407.48798,21.99582,1.0,1.0,0.0,0.0,1.0
0.1465,-1.3533534,-1.1751713,-231.55627,407.6836,22.003609,1.0,1.0,0.0,0.0,1.0
0.1466,-0.71918386,-1.1212616,-227.7322,407.65927,22.012148,1.0,1.0,0.0,0.0,1.0
0.1467,0.9560184,-1.1093264,-222.13243,407.9048,22.021324,1.0,1.0,0.0,0.0,1.0
0.1468,1.3224368,-1.0794106,-214.20824,408.00378,22.030916,1.0,1.0,0.0,0.0,1.0
0.1469,3.240923,-1.1140985,-203.90598,408.32285,22.041014,0.0,1.0,0.0,0.0,1.0
0.147,3.516791,-1.0700816,-191.67516,408.677,22.051249,0.0,1.0,1.0,0.0,1.0
0.1471,4.573607,-1.0496444,-178.34213,409.11783,22.061754,0.0,1.0,1.0,0.0,1.0
0.1472,3.8217623,-0.96480227,-164.88614,409.6391,22.072853,0.0,1.0,1.0,0.0,1.0
0.1473,3.9583929,-0.91975343,-152.18085,410.1514,22.084427,0.0,1.0,1.0,0.0,1.0
0.1474,3.442218,-0.8463932,-140.77342,410.71686,22.09666,0.0,1.0,1.0,0.0,1.0
0.1475,3.2740903,-0.7682231,-130.76166,411.30722,22.109432,0.0,1.0,1.0,0.0,1.0
0.1476,2.8093717,-0.69691736,-121.80077,411.84903,22.122456,0.0,1.0,1.0,0.0,1.0
0.1477,2.5929842,-0.65811884,-113.233894,412.41983,22.13601,0.0,0.0,1.0,0.0,1.0
0.1478,2.2481942,-0.61204,-104.30569,413.0476,22.150309,0.0,0.0,1.0,0.0,1.0
0.1479,1.8735163,-0.5659738,-94.39527,413.69095,22.16504,0.0,0.0,1.0,0.0,1.0
0.148,1.5665679,-0.5245182,-83.20112,414.355,22.18048,0.0,0.0,1.0,0.0,1.0
0.1481,1.0548551,-0.47744408,-70.8262,415.05362,22.196154,0.0,0.0,1.0,0.0,1.0
0.1482,0.53497714,-0.4360959,-57.741737,415.76657,22.21231,0.0,0.0,1.0,0.0,1.0
0.1483,0.3319775,-0.3867226,-44.644043,416.49628,22.228943,0.0,0.0,1.0,0.0,1.0
0.1484,-0.8234681,-0.278902,-32.249287,417.2135,22.245754,0.0,0.0,1.0,0.0,1.0
0.1485,-1.0117062,-0.23367497,-21.0878,417.92004,22.263025,0.0,0.0,1.0,0.0,1.0
0.1486,-1.828663,-0.13088782,-11.357729,418.61768,22.28073,0.0,1.0,1.0,0.0,1.0
0.1487,-2.857409,-0.032277282,-2.8784945,419.29147,22.298754,0.0,1.0,1.0,0.0,1.0
0.1488,-3.0959253,-0.0035984374,4.846101,419.99066,22.317013,0.0,1.0,1.0,0.0,1.0
0.1489,-4.0872855,0.068981126,12.477705,420.6502,22.3353,0.0,1.0,1.0,0.0,1.0
0.149,-4.795431,0.11909403,20.653534,421.3018,22.353565,0.0,1.0,0.0,0.0,1.0
0.1491,-5.0527115,0.1566063,29.8138,421.94397,22.371885,1.0,1.0,0.0,0.0,1.0
0.1492,-4.3878684,0.2258723,40.09599,422.63162,22.390285,1.0,1.0,0.0,0.0,1.0
0.1493,-3.5207374,0.2709786,51.323364,423.276,22.40889,1.0,1.0,0.0,0.0,1.0
0.1494,-2.6431546,0.32123262,63.08573,423.9012,22.427427,1.0,1.0,0.0,0.0,1.0
0.1495,-1.9275991,0.3675179,74.882805,424.4764,22.445833,1.0,1.0,0.0,0.0,1.0
0.1496,-1.2197673,0.43805128,86.282936,424.9834,22.464298,1.0,1.0,0.0,0.0,1.0
0.1497,-0.8365193,0.5209609,97.04774,425.47516,22.482843,1.0,1.0,0.0,0.0,1.0
0.1498,-0.035579782,0.5672378,107.185745,425.9478,22.50112,1.0,1.0,0.0,0.0,1.0
0.1499,0.577025,0.6241423,116.92221,426.37222,22.519234,1.0,1.0,0.0,0.0,1.0
0.15,1.0309805,0.69118464,126.59886,426.72604,22.537315,1.0,1.0,0.0,0.0,1.0
0.1501,1.5255468,0.7451461,136.53912,427.07852,22.555334,1.0,1.0,0.0,0.0,1.0
0.1502,2.1682389,0.79690015,146.92375,427.32718,22.573202,1.0,1.0,0.0,0.0,1.0
0.1503,2.5290027,0.8567827,157.71742,427.53506,22.590778,1.0,1.0,0.0,0.0,1.0
0.1504,3.1030257,0.87688714,168.66893,427.7106,22.608139,1.0,1.0,0.0,0.0,1.0
0.1505,3.4460342,0.94575727,179.38382,427.7069,22.625227,1.0,1.0,0.0,0.0,1.0
0.1506,3.3676243,1.0266323,189.4449,427.8077,22.641634,1.0,1.0,0.0,0.0,1.0
0.1507,4.1274467,1.0398301,198.54129,427.83478,22.657602,1.0,1.0,0.0,0.0,1.0
0.1508,4.1824355,1.1116965,206.56465,427.74194,22.673094,1.0,1.0,0.0,0.0,1.0
0.1509,4.3653326,1.1627814,213.64201,427.77078,22.687902,1.0,1.0,0.0,0.0,1.0
0.151,4.948051,1.1975667,220.09576,427.61572,22.702291,1.0,1.0,0.0,0.0,1.0
0.1511,4.8984857,1.2443753,226.34373,427.5655,22.71591,1.0,1.0,0.0,0.0,1.0
0.1512,5.3943505,1.2565705,232.77142,427.38956,22.72896,1.0,0.0,0.0,0.0,1.0
0.1513,5.398087,1.2902561,239.61574,427.18948,22.741528,0.0,0.0,1.0,0.0,1.0
0.1514,5.656594,1.317107,246.89583,426.9083,22.75368,0.0,0.0,1.0,0.0,1.0
0.1515,3.9631946,1.3648154,254.40976,426.70657,22.76539,0.0,0.0,1.0,0.0,1.0
0.1516,3.0673208,1.3815287,261.7959,426.45676,22.776863,0.0,0.0,1.0,0.0,1.0
0.1517,1.8234311,1.4268135,268.6369,426.0567,22.787909,0.0,0.0,1.0,0.0,1.0
0.1518,0.7321675,1.4735165,274.57224,425.67053,22.79842,0.0,0.0,1.0,0.0,1.0
0.1519,-0.5553115,1.5152502,279.38464,425.26358,22.808407,0.0,0.0,0.0,0.0,1.0
0.152,-1.5353011,1.5280524,283.03577,424.86972,22.817978,1.0,1.0,0.0,0.0,1.0
0.1521,-1.3705935,1.5485736,285.64502,424.42313,22.827055,1.0,1.0,0.0,0.0,1.0
0.1522,-1.3463842,1.5737196,287.4239,423.97787,22.835602,1.0,1.0,0.0,0.0,1.0
0.1523,-0.95029837,1.5863771,288.5938,423.56442,22.843674,1.0,1.0,0.0,0.0,1.0
0.1524,-0.45920777,1.5933443,289.31824,423.11093,22.851292,1.0,1.0,0.0,0.0,1.0
0.1525,-0.31533152,1.6194074,289.67386,422.62473,22.858168,1.0,1.0,0.0,0.0,1.0
0.1526,-0.2566664,1.626475,289.6697,422.19913,22.864264,1.0,1.0,0.0,0.0,1.0
0.1527,0.30255994,1.6025909,289.30374,421.75812,22.87003,1.0,1.0,0.0,0.0,1.0
0.1528,0.16416235,1.6345359,288.63184,421.19202,22.875639,1.0,1.0,0.0,0.0,1.0
0.1529,0.45882338,1.66468,287.81686,420.76984,22.88111,1.0,1.0,0.0,0.0,1.0
0.153,0.43577352,1.7004406,287.13174,420.2495,22.8861,1.0,1.0,0.0,0.0,1.0
0.1531,1.1173106,1.6780378,286.9057,419.84515,22.890444,1.0,1.0,0.0,0.0,1.0
0.1532,0.99077094,1.6799319,287.42365,419.30423,22.894375,1.0,1.0,0.0,0.0,1.0
0.1533,1.6092178,1.6410623,288.80896,418.79352,22.897795,1.0,1.0,0.0,0.0,1.0
0.1534,1.6714381,1.6140593,290.92902,418.24725,22.900414,1.0,1.0,0.0,0.0,1.0
0.1535,1.709995,1.5855548,293.36215,417.63885,22.90262,1.0,1.0,0.0,0.0,1.0
0.1536,1.7357024,1.536566,295.44754,417.153,22.904213,1.0,1.0,0.0,0.0,1.0
0.1537,2.0524025,1.5239353,296.4164,416.5572,22.905205,1.0,1.0,0.0,0.0,1.0
0.1538,2.4567797,1.5412936,295.57498,416.01785,22.905952,1.0,1.0,0.0,0.0,1.0
0.1539,2.2317545,1.5750464,292.49194,415.61945,22.906168,1.0,1.0,0.0,0.0,1.0
0.154,2.5953112,1.5951738,287.13422,415.17764,22.905945,1.0,1.0,0.0,0.0,1.0
0.1541,2.5489495,1.6075677,279.90817,415.00565,22.905617,1.0,1.0,0.0,0.0,1.0
0.1542,3.1289046,1.5694381,271.58496,414.79706,22.904951,1.0,1.0,0.0,0.0,1.0
0.1543,3.0992723,1.555266,263.1229,414.60193,22.90379,1.0,1.0,0.0,0.0,1.0
0.1544,3.7225716,1.4760607,255.42932,414.56268,22.90246,1.0,1.0,0.0,0.0,1.0
0.1545,4.088327,1.4144529,249.12463,414.34848,22.900602,1.0,1.0,0.0,0.0,1.0
0.1546,4.395954,1.332788,244.37363,414.31458,22.898357,1.0,1.0,0.0,0.0,1.0
0.1547,4.885604,1.274978,240.83269,414.0485,22.89547,1.0,0.0,0.0,0.0,1.0
0.1548,4.929626,1.246635,237.73146,414.00388,22.892166,0.0,0.0,1.0,0.0,1.0
0.1549,4.1616178,1.1983942,234.06924,413.91013,22.888155,0.0,0.0,1.0,0.0,1.0
0.155,2.6933079,1.1939746,228.87543,413.87436,22.883505,0.0,0.0,1.0,0.0,1.0
0.1551,1.7546757,1.1445397,221.46317,414.04074,22.878483,0.0,0.0,1.0,0.0,1.0
0.1552,0.49426076,1.125434,211.60764,414.0979,22.873034,0.0,0.0,1.0,0.0,1.0
0.1553,-0.5161956,1.0975391,199.60022,414.36313,22.867361,0.0,0.0,1.0,0.0,1.0
0.1554,-1.6727346,1.0741836,186.16483,414.61093,22.861267,0.0,1.0,1.0,0.0,1.0
0.1555,-2.4751616,0.9957343,172.26025,415.051,22.854828,0.0,1.0,1.0,0.0,1.0
0.1556,-3.3522651,0.93178993,158.8254,415.36368,22.848309,0.0,1.0,0.0,0.0,1.0
0.1557,-4.3811336,0.86268634,146.53798,415.80347,22.841524,0.0,1.0,0.0,0.0,1.0
0.1558,-4.7195783,0.7750244,135.65385,416.1792,22.834677,1.0,1.0,0.0,0.0,1.0
0.1559,-4.6560736,0.73589474,125.96923,416.59866,22.827717,1.0,1.0,0.0,0.0,1.0
0.156,-4.272215,0.67147696,116.91296,417.08905,22.820621,1.0,1.0,0.0,0.0,1.0
0.1561,-3.7479022,0.6023767,107.73868,417.56384,22.813437,1.0,1.0,0.0,0.0,1.0
0.1562,-3.703078,0.5657866,97.75901,418.03836,22.806074,1.0,1.0,0.0,0.0,1.0
0.1563,-3.1428058,0.5007689,86.55337,418.57874,22.798578,1.0,1.0,0.0,0.0,1.0
0.1564,-3.1020887,0.47643316,74.090416,419.0678,22.79059,1.0,1.0,0.0,0.0,1.0
0.1565,-2.652031,0.41249353,60.732452,419.6301,22.782507,1.0,1.0,0.0,0.0,1.0
0.1566,-2.1688564,0.340231,47.12418,420.17627,22.774254,1.0,1.0,0.0,0.0,1.0
0.1567,-1.6510891,0.2644758,34.00178,420.72015,22.76577,1.0,1.0,0.0,0.0,1.0
0.1568,-0.9512497,0.1684811,21.980194,421.24976,22.757193,1.0,1.0,0.0,0.0,1.0
0.1569,-0.35445657,0.094978325,11.381236,421.78436,22.748608,1.0,1.0,0.0,0.0,1.0
0.157,0.40583375,0.017469302,2.1510434,422.2824,22.739773,1.0,1.0,0.0,0.0,1.0
0.1571,0.9841159,-0.049625415,-6.112414,422.76978,22.730757,1.0,1.0,0.0,0.0,1.0
0.1572,1.7146412,-0.10440252,-14.033899,423.24625,22.721407,1.0,1.0,0.0,0.0,1.0
0.1573,2.297425,-0.14633262,-22.278065,423.71005,22.712082,1.0,1.0,0.0,0.0,1.0
0.1574,3.063033,-0.20741956,-31.364895,424.16443,22.702785,1.0,1.0,0.0,0.0,1.0
0.1575,3.7881427,-0.2701226,-41.537334,424.5933,22.69328,1.0,1.0,0.0,0.0,1.0
0.1576,4.6399045,-0.32344124,-52.717136,424.9841,22.68361,0.0,1.0,1.0,0.0,1.0
0.1577,4.933112,-0.37329218,-64.55691,425.33688,22.673878,0.0,1.0,1.0,0.0,1.0
0.1578,3.8118956,-0.43552715,-76.56731,425.72836,22.664083,0.0,1.0,1.0,0.0,1.0
0.1579,3.058057,-0.49601692,-88.27636,426.05576,22.654018,0.0,1.0,1.0,0.0,1.0
0.158,2.0592418,-0.54754585,-99.37049,426.36243,22.643818,0.0,1.0,1.0,0.0,1.0
0.1581,1.90937,-0.65411603,-109.77456,426.58377,22.633493,0.0,1.0,1.0,0.0,1.0
0.1582,1.0195543,-0.69312745,-119.649414,426.8412,22.623201,0.0,0.0,1.0,0.0,1.0
0.1583,0.52465636,-0.74780977,-129.31192,426.99243,22.612852,0.0,0.0,1.0,0.0,1.0
0.1584,-0.18296793,-0.7977896,-139.10678,427.14078,22.602615,0.0,0.0,1.0,0.0,1.0
0.1585,-0.5890491,-0.8530436,-149.2739,427.21472,22.592192,0.0,0.0,1.0,0.0,1.0
0.1586,-1.2131524,-0.898334,-159.85411,427.25662,22.58191,0.0,0.0,1.0,0.0,1.0
0.1587,-1.6618328,-0.94833654,-170.66394,427.24213,22.571701,0.0,0.0,1.0,0.0,1.0
0.1588,-1.9720398,-0.99758846,-181.34563,427.17133,22.561586,0.0,1.0,1.0,0.0,1.0
0.1589,-2.6826634,-1.0236359,-191.47568,427.04642,22.551422,0.0,1.0,1.0,0.0,1.0
0.159,-2.584958,-1.1057445,-200.69582,426.81763,22.541138,0.0,1.0,1.0,0.0,1.0
0.1591,-3.2316453,-1.1215941,-208.82419,426.73166,22.530535,0.0,1.0,1.0,0.0,1.0
0.1592,-3.319398,-1.1859871,-215.9117,426.35797,22.519777,0.0,1.0,1.0,0.0,1.0
0.1593,-3.604342,-1.2312818,-222.22586,426.17487,22.50904,0.0,1.0,1.0,0.0,1.0
0.1594,-4.0009336,-1.2627139,-228.16801,425.83282,22.498486,0.0,1.0,1.0,0.0,1.0
0.1595,-4.079071,-1.3032935,-234.1506,425.51437,22.488003,0.0,1.0,1.0,0.0,1.0
0.1596,-4.6237817,-1.315631,-240.47269,425.09265,22.477514,0.0,1.0,1.0,0.0,1.0
0.1597,-4.3819737,-1.3625726,-247.23186,424.65024,22.466955,0.0,1.0,1.0,0.0,1.0
0.1598,-5.0908637,-1.3616385,-254.29819,424.166,22.45615,0.0,1.0,1.0,0.0,1.0
0.1599,-4.9140244,-1.4124626,-261.3555,423.57065,22.445084,0.0,1.0,0.0,0.0,1.0
0.16,-5.0379453,-1.4304979,-267.99457,423.06866,22.43347,0.0,1.0,0.0,0.0,1.0
0.1601,-5.0406547,-1.4561592,-273.82678,422.41763,22.421658,1.0,1.0,0.0,0.0,1.0
0.1602,-3.374744,-1.4726907,-278.5828,421.9279,22.409765,1.0,1.0,0.0,0.0,1.0
0.1603,-2.4710097,-1.4861778,-282.16687,421.3083,22.397776,1.0,1.0,0.0,0.0,1.0
0.1604,-1.1581161,-1.5329916,-284.65384,420.6911,22.385637,1.0,1.0,0.0,0.0,1.0
0.1605,0.03657461,-1.5500355,-286.23608,420.1996,22.373531,1.0,1.0,0.0,0.0,1.0
0.1606,1.2772589,-1.5725456,-287.14307,419.58017,22.362234,0.0,1.0,1.0,0.0,1.0
0.1607,1.528984,-1.5792552,-287.5656,419.1069,22.35234,0.0,1.0,1.0,0.0,1.0
0.1608,0.9710457,-1.565463,-287.61206,418.60852,22.3447,0.0,1.0,1.0,0.0,1.0
0.1609,0.67157847,-1.5758932,-287.31155,417.96738,22.335695,0.0,1.0,1.0,0.0,1.0
0.161,0.92503095,-1.6008688,-286.66043,417.46115,22.325727,0.0,1.0,1.0,0.0,1.0
0.1611,0.7611336,-1.6115963,-285.69046,416.91843,22.31701,0.0,1.0,1.0,0.0,1.0
0.1612,0.35724497,-1.622634,-284.528,416.4432,22.30976,0.0,1.0,1.0,0.0,1.0
0.1613,0.0057199514,-1.6427851,-283.41464,415.88895,22.303556,0.0,1.0,1.0,0.0,1.0
0.1614,0.14617798,-1.6587527,-282.6721,415.45474,22.298428,0.0,1.0,1.0,0.0,1.0
0.1615,-0.7176596,-1.6059033,-282.61487,414.97498,22.293907,0.0,1.0,1.0,0.0,1.0
0.1616,-0.520344,-1.5977985,-283.4344,414.408,22.28996,0.0,0.0,1.0,0.0,1.0
0.1617,-0.6841606,-1.5837346,-285.09232,413.81775,22.286682,0.0,0.0,1.0,0.0,1.0
0.1618,-0.8862486,-1.549474,-287.26355,413.39066,22.285,0.0,0.0,1.0,0.0,1.0
0.1619,-1.2495414,-1.49964,-289.3573,412.84506,22.283796,0.0,0.0,1.0,0.0,1.0
0.162,-1.6946499,-1.482065,-290.6232,412.25482,22.28091,0.0,0.0,1.0,0.0,1.0
0.1621,-1.542058,-1.492881,-290.32172,411.78723,22.27855,0.0,0.0,1.0,0.0,1.0
0.1622,-1.7510188,-1.5129997,-287.916,411.2538,22.276123,0.0,0.0,1.0,0.0,1.0
