w,g1,f1
2677,8.287,-109.62
2677.2,8.2635,-109.68
2677.4,8.24,-109.73
2677.6,8.2167,-109.79
2677.8,8.1934,-109.84
2678,8.1703,-109.89
2678.1,8.1472,-109.94
2678.3,8.1242,-110
2678.5,8.1013,-110.05
2678.7,8.0786,-110.1
2678.9,8.0559,-110.14
2679.1,8.0333,-110.19
2679.3,8.0108,-110.24
2679.4,7.9884,-110.29
2679.6,7.9662,-110.33
2679.8,7.944,-110.38
2680,7.9219,-110.42
2680.2,7.8999,-110.47
2680.4,7.8779,-110.51
2680.6,7.8561,-110.55
2680.7,7.8344,-110.59
2680.9,7.8128,-110.63
2681.1,7.7913,-110.67
2681.3,7.7698,-110.71
2681.5,7.7485,-110.75
2681.7,7.7272,-110.79
2681.8,7.7061,-110.83
2682,7.685,-110.86
2682.2,7.6641,-110.9
2682.4,7.6432,-110.94
2682.6,7.6224,-110.97
2682.8,7.6017,-111.01
2683,7.5811,-111.04
2683.1,7.5606,-111.07
2683.3,7.5402,-111.1
2683.5,7.5199,-111.14
2683.7,7.4997,-111.17
2683.9,7.4795,-111.2
2684.1,7.4595,-111.23
2684.3,7.4395,-111.26
2684.4,7.4196,-111.29
2684.6,7.3999,-111.31
2684.8,7.3802,-111.34
2685,7.3606,-111.37
2685.2,7.3411,-111.39
2685.4,7.3216,-111.42
2685.6,7.3023,-111.44
2685.7,7.283,-111.47
2685.9,7.2639,-111.49
2686.1,7.2448,-111.52
2686.3,7.2258,-111.54
2686.5,7.2069,-111.56
2686.7,7.1881,-111.58
2686.9,7.1694,-111.6
2687,7.1507,-111.62
2687.2,7.1322,-111.64
2687.4,7.1137,-111.66
2687.6,7.0953,-111.68
2687.8,7.077,-111.7
2688,7.0588,-111.72
2688.2,7.0406,-111.74
2688.3,7.0226,-111.75
2688.5,7.0046,-111.77
2688.7,6.9867,-111.79
2688.9,6.9689,-111.8
2689.1,6.9512,-111.82
2689.3,6.9335,-111.83
2689.5,6.9159,-111.84
2689.6,6.8984,-111.86
2689.8,6.881,-111.87
2690,6.8637,-111.88
2690.2,6.8465,-111.89
2690.4,6.8293,-111.91
2690.6,6.8122,-111.92
2690.8,6.7952,-111.93
2690.9,6.7783,-111.94
2691.1,6.7614,-111.95
2691.3,6.7446,-111.95
2691.5,6.7279,-111.96
2691.7,6.7113,-111.97
2691.9,6.6947,-111.98
2692.1,6.6783,-111.99
2692.2,6.6619,-111.99
2692.4,6.6455,-112
2692.6,6.6293,-112
2692.8,6.6131,-112.01
2693,6.597,-112.01
2693.2,6.581,-112.02
2693.4,6.565,-112.02
2693.5,6.5492,-112.03
2693.7,6.5334,-112.03
2693.9,6.5176,-112.03
2694.1,6.502,-112.03
2694.3,6.4864,-112.04
2694.5,6.4709,-112.04
2694.7,6.4554,-112.04
2694.8,6.44,-112.04
2695,6.4247,-112.04
2695.2,6.4095,-112.04
2695.4,6.3943,-112.04
2695.6,6.3792,-112.04
2695.8,6.3642,-112.04
2696,6.3492,-112.03
2696.2,6.3343,-112.03
2696.3,6.3195,-112.03
2696.5,6.3048,-112.03
2696.7,6.2901,-112.02
2696.9,6.2755,-112.02
2697.1,6.2609,-112.01
2697.3,6.2464,-112.01
2697.5,6.232,-112
2697.6,6.2176,-112
2697.8,6.2033,-111.99
2698,6.1891,-111.99
2698.2,6.175,-111.98
2698.4,6.1609,-111.97
2698.6,6.1468,-111.97
2698.8,6.1328,-111.96
2698.9,6.1189,-111.95
2699.1,6.1051,-111.94
2699.3,6.0913,-111.94
2699.5,6.0776,-111.93
2699.7,6.0639,-111.92
2699.9,6.0504,-111.91
2700.1,6.0368,-111.9
2700.3,6.0233,-111.89
2700.4,6.0099,-111.88
2700.6,5.9966,-111.87
2700.8,5.9833,-111.85
2701,5.9701,-111.84
2701.2,5.9569,-111.83
2701.4,5.9438,-111.82
2701.6,5.9307,-111.81
2701.7,5.9177,-111.79
2701.9,5.9048,-111.78
2702.1,5.8919,-111.77
2702.3,5.8791,-111.75
2702.5,5.8664,-111.74
2702.7,5.8536,-111.72
2702.9,5.841,-111.71
2703.1,5.8284,-111.69
2703.2,5.8159,-111.68
2703.4,5.8034,-111.66
2703.6,5.791,-111.65
2703.8,5.7786,-111.63
2704,5.7663,-111.61
2704.2,5.754,-111.6
2704.4,5.7418,-111.58
2704.5,5.7297,-111.56
2704.7,5.7176,-111.54
2704.9,5.7056,-111.53
2705.1,5.6936,-111.51
2705.3,5.6817,-111.49
2705.5,5.6698,-111.47
2705.7,5.6579,-111.45
2705.9,5.6462,-111.43
2706,5.6345,-111.41
2706.2,5.6228,-111.39
2706.4,5.6112,-111.37
2706.6,5.5996,-111.35
2706.8,5.5881,-111.33
2707,5.5766,-111.31
2707.2,5.5652,-111.29
2707.3,5.5538,-111.27
2707.5,5.5425,-111.24
2707.7,5.5313,-111.22
2707.9,5.5201,-111.2
2708.1,5.5089,-111.18
2708.3,5.4978,-111.15
2708.5,5.4867,-111.13
2708.7,5.4757,-111.11
2708.8,5.4647,-111.08
2709,5.4538,-111.06
2709.2,5.4429,-111.03
2709.4,5.4321,-111.01
2709.6,5.4213,-110.99
2709.8,5.4106,-110.96
2710,5.3999,-110.94
2710.2,5.3893,-110.91
2710.3,5.3787,-110.88
2710.5,5.3681,-110.86
2710.7,5.3576,-110.83
2710.9,5.3472,-110.81
2711.1,5.3368,-110.78
2711.3,5.3264,-110.75
2711.5,5.3161,-110.72
2711.7,5.3058,-110.7
2711.8,5.2956,-110.67
2712,5.2854,-110.64
2712.2,5.2753,-110.61
2712.4,5.2652,-110.59
2712.6,5.2551,-110.56
2712.8,5.2451,-110.53
2713,5.2351,-110.5
2713.2,5.2252,-110.47
2713.3,5.2153,-110.44
2713.5,5.2055,-110.41
2713.7,5.1957,-110.38
2713.9,5.186,-110.35
2714.1,5.1762,-110.32
2714.3,5.1666,-110.29
2714.5,5.1569,-110.26
2714.7,5.1474,-110.23
2714.8,5.1378,-110.2
2715,5.1283,-110.17
2715.2,5.1188,-110.13
2715.4,5.1094,-110.1
2715.6,5.1,-110.07
2715.8,5.0907,-110.04
2716,5.0814,-110.01
2716.2,5.0721,-109.97
2716.3,5.0629,-109.94
2716.5,5.0537,-109.91
2716.7,5.0446,-109.88
2716.9,5.0355,-109.84
2717.1,5.0264,-109.81
2717.3,5.0174,-109.77
2717.5,5.0084,-109.74
2717.7,4.9994,-109.71
2717.8,4.9905,-109.67
2718,4.9816,-109.64
2718.2,4.9728,-109.6
2718.4,4.964,-109.57
2718.6,4.9552,-109.53
2718.8,4.9465,-109.5
2719,4.9378,-109.46
2719.2,4.9292,-109.43
2719.3,4.9205,-109.39
2719.5,4.912,-109.36
2719.7,4.9034,-109.32
2719.9,4.8949,-109.28
2720.1,4.8864,-109.25
2720.3,4.878,-109.21
2720.5,4.8696,-109.17
2720.7,4.8612,-109.14
2720.8,4.8529,-109.1
2721,4.8446,-109.06
2721.2,4.8363,-109.02
2721.4,4.8281,-108.99
2721.6,4.8199,-108.95
2721.8,4.8117,-108.91
2722,4.8036,-108.87
2722.2,4.7955,-108.83
2722.4,4.7875,-108.8
2722.5,4.7794,-108.76
2722.7,4.7714,-108.72
2722.9,4.7635,-108.68
2723.1,4.7556,-108.64
2723.3,4.7477,-108.6
2723.5,4.7398,-108.56
2723.7,4.732,-108.52
2723.9,4.7242,-108.48
2724,4.7164,-108.44
2724.2,4.7087,-108.4
2724.4,4.701,-108.36
2724.6,4.6933,-108.32
2724.8,4.6857,-108.28
2725,4.6781,-108.24
2725.2,4.6705,-108.2
2725.4,4.663,-108.16
2725.6,4.6555,-108.12
2725.7,4.648,-108.07
2725.9,4.6406,-108.03
2726.1,4.6331,-107.99
2726.3,4.6257,-107.95
2726.5,4.6184,-107.91
2726.7,4.6111,-107.87
2726.9,4.6038,-107.82
2727.1,4.5965,-107.78
2727.2,4.5893,-107.74
2727.4,4.5821,-107.7
2727.6,4.5749,-107.65
2727.8,4.5677,-107.61
2728,4.5606,-107.57
2728.2,4.5535,-107.52
2728.4,4.5465,-107.48
2728.6,4.5394,-107.44
2728.8,4.5324,-107.39
2728.9,4.5255,-107.35
2729.1,4.5185,-107.3
2729.3,4.5116,-107.26
2729.5,4.5047,-107.22
2729.7,4.4979,-107.17
2729.9,4.491,-107.13
2730.1,4.4842,-107.08
2730.3,4.4774,-107.04
2730.5,4.4707,-106.99
2730.6,4.464,-106.95
2730.8,4.4573,-106.9
2731,4.4506,-106.86
2731.2,4.444,-106.81
2731.4,4.4373,-106.77
2731.6,4.4308,-106.72
2731.8,4.4242,-106.68
2732,4.4177,-106.63
2732.1,4.4111,-106.58
2732.3,4.4047,-106.54
2732.5,4.3982,-106.49
2732.7,4.3918,-106.44
2732.9,4.3854,-106.4
2733.1,4.379,-106.35
2733.3,4.3727,-106.3
2733.5,4.3663,-106.26
2733.7,4.36,-106.21
2733.8,4.3537,-106.16
2734,4.3475,-106.12
2734.2,4.3413,-106.07
2734.4,4.3351,-106.02
2734.6,4.3289,-105.97
2734.8,4.3227,-105.93
2735,4.3166,-105.88
2735.2,4.3105,-105.83
2735.4,4.3044,-105.78
2735.5,4.2984,-105.73
2735.7,4.2924,-105.69
2735.9,4.2864,-105.64
2736.1,4.2804,-105.59
2736.3,4.2744,-105.54
2736.5,4.2685,-105.49
2736.7,4.2626,-105.44
2736.9,4.2567,-105.39
2737.1,4.2508,-105.34
2737.2,4.245,-105.3
2737.4,4.2392,-105.25
2737.6,4.2334,-105.2
2737.8,4.2276,-105.15
2738,4.2219,-105.1
2738.2,4.2162,-105.05
2738.4,4.2105,-105
2738.6,4.2048,-104.95
2738.8,4.1991,-104.9
2739,4.1935,-104.85
2739.1,4.1879,-104.8
2739.3,4.1823,-104.75
2739.5,4.1767,-104.7
2739.7,4.1712,-104.65
2739.9,4.1657,-104.6
2740.1,4.1602,-104.54
2740.3,4.1547,-104.49
2740.5,4.1493,-104.44
2740.7,4.1438,-104.39
2740.8,4.1384,-104.34
2741,4.133,-104.29
2741.2,4.1277,-104.24
2741.4,4.1223,-104.19
2741.6,4.117,-104.14
2741.8,4.1117,-104.08
2742,4.1064,-104.03
2742.2,4.1011,-103.98
2742.4,4.0959,-103.93
2742.5,4.0907,-103.88
2742.7,4.0855,-103.82
2742.9,4.0803,-103.77
2743.1,4.0751,-103.72
2743.3,4.07,-103.67
2743.5,4.0649,-103.61
2743.7,4.0598,-103.56
2743.9,4.0547,-103.51
2744.1,4.0497,-103.46
2744.3,4.0446,-103.4
2744.4,4.0396,-103.35
2744.6,4.0346,-103.3
2744.8,4.0296,-103.24
2745,4.0247,-103.19
2745.2,4.0197,-103.14
2745.4,4.0148,-103.08
2745.6,4.0099,-103.03
2745.8,4.005,-102.98
2746,4.0002,-102.92
2746.2,3.9953,-102.87
2746.3,3.9905,-102.82
2746.5,3.9857,-102.76
2746.7,3.9809,-102.71
2746.9,3.9762,-102.65
2747.1,3.9714,-102.6
2747.3,3.9667,-102.55
2747.5,3.962,-102.49
2747.7,3.9573,-102.44
2747.9,3.9526,-102.38
2748,3.948,-102.33
2748.2,3.9434,-102.27
2748.4,3.9387,-102.22
2748.6,3.9341,-102.16
2748.8,3.9296,-102.11
2749,3.925,-102.05
2749.2,3.9205,-102
2749.4,3.9159,-101.94
2749.6,3.9114,-101.89
2749.8,3.9069,-101.83
2749.9,3.9025,-101.78
2750.1,3.898,-101.72
2750.3,3.8936,-101.67
2750.5,3.8892,-101.61
2750.7,3.8848,-101.56
2750.9,3.8804,-101.5
2751.1,3.876,-101.44
2751.3,3.8717,-101.39
2751.5,3.8673,-101.33
2751.7,3.863,-101.28
2751.8,3.8587,-101.22
2752,3.8544,-101.16
2752.2,3.8502,-101.11
2752.4,3.8459,-101.05
2752.6,3.8417,-100.99
2752.8,3.8375,-100.94
2753,3.8333,-100.88
2753.2,3.8291,-100.82
2753.4,3.825,-100.77
2753.6,3.8208,-100.71
2753.7,3.8167,-100.65
2753.9,3.8126,-100.6
2754.1,3.8085,-100.54
2754.3,3.8044,-100.48
2754.5,3.8003,-100.43
2754.7,3.7963,-100.37
2754.9,3.7923,-100.31
2755.1,3.7883,-100.25
2755.3,3.7843,-100.2
2755.5,3.7803,-100.14
2755.7,3.7763,-100.08
2755.8,3.7724,-100.02
2756,3.7684,-99.966
2756.2,3.7645,-99.909
2756.4,3.7606,-99.851
2756.6,3.7567,-99.793
2756.8,3.7528,-99.735
2757,3.749,-99.677
2757.2,3.7451,-99.619
2757.4,3.7413,-99.56
2757.6,3.7375,-99.502
2757.7,3.7337,-99.444
2757.9,3.7299,-99.386
2758.1,3.7262,-99.327
2758.3,3.7224,-99.269
2758.5,3.7187,-99.21
2758.7,3.715,-99.151
2758.9,3.7113,-99.093
2759.1,3.7076,-99.034
2759.3,3.7039,-98.975
2759.5,3.7002,-98.916
2759.7,3.6966,-98.857
2759.8,3.693,-98.798
2760,3.6893,-98.739
2760.2,3.6857,-98.68
2760.4,3.6821,-98.621
2760.6,3.6786,-98.562
2760.8,3.675,-98.503
2761,3.6715,-98.443
2761.2,3.6679,-98.384
2761.4,3.6644,-98.324
2761.6,3.6609,-98.265
2761.8,3.6574,-98.205
2761.9,3.654,-98.145
2762.1,3.6505,-98.086
2762.3,3.6471,-98.026
2762.5,3.6436,-97.966
2762.7,3.6402,-97.906
2762.9,3.6368,-97.846
2763.1,3.6334,-97.786
2763.3,3.6301,-97.726
2763.5,3.6267,-97.666
2763.7,3.6234,-97.606
2763.8,3.62,-97.546
2764,3.6167,-97.486
2764.2,3.6134,-97.425
2764.4,3.6101,-97.365
2764.6,3.6068,-97.304
2764.8,3.6036,-97.244
2765,3.6003,-97.183
2765.2,3.5971,-97.123
2765.4,3.5938,-97.062
2765.6,3.5906,-97.001
2765.8,3.5874,-96.941
2766,3.5843,-96.88
2766.1,3.5811,-96.819
2766.3,3.5779,-96.758
2766.5,3.5748,-96.697
2766.7,3.5716,-96.636
2766.9,3.5685,-96.575
2767.1,3.5654,-96.514
2767.3,3.5623,-96.453
2767.5,3.5592,-96.391
2767.7,3.5562,-96.33
2767.9,3.5531,-96.269
2768.1,3.5501,-96.207
2768.2,3.547,-96.146
2768.4,3.544,-96.084
2768.6,3.541,-96.023
2768.8,3.538,-95.961
2769,3.5351,-95.9
2769.2,3.5321,-95.838
2769.4,3.5291,-95.776
2769.6,3.5262,-95.714
2769.8,3.5233,-95.653
2770,3.5203,-95.591
2770.2,3.5174,-95.529
2770.3,3.5146,-95.467
2770.5,3.5117,-95.405
2770.7,3.5088,-95.343
2770.9,3.5059,-95.281
2771.1,3.5031,-95.218
2771.3,3.5003,-95.156
2771.5,3.4975,-95.094
2771.7,3.4946,-95.032
2771.9,3.4919,-94.969
2772.1,3.4891,-94.907
2772.3,3.4863,-94.845
2772.5,3.4835,-94.782
2772.6,3.4808,-94.72
2772.8,3.4781,-94.657
2773,3.4753,-94.594
2773.2,3.4726,-94.532
2773.4,3.4699,-94.469
2773.6,3.4672,-94.406
2773.8,3.4646,-94.343
2774,3.4619,-94.281
2774.2,3.4592,-94.218
2774.4,3.4566,-94.155
2774.6,3.454,-94.092
2774.8,3.4513,-94.029
2774.9,3.4487,-93.966
2775.1,3.4461,-93.903
2775.3,3.4436,-93.839
2775.5,3.441,-93.776
2775.7,3.4384,-93.713
2775.9,3.4359,-93.65
2776.1,3.4333,-93.587
2776.3,3.4308,-93.523
2776.5,3.4283,-93.46
2776.7,3.4258,-93.396
2776.9,3.4233,-93.333
2777.1,3.4208,-93.269
2777.2,3.4183,-93.206
2777.4,3.4159,-93.142
2777.6,3.4134,-93.079
2777.8,3.411,-93.015
2778,3.4086,-92.951
2778.2,3.4061,-92.887
2778.4,3.4037,-92.824
2778.6,3.4013,-92.76
2778.8,3.399,-92.696
2779,3.3966,-92.632
2779.2,3.3942,-92.568
2779.4,3.3919,-92.504
2779.5,3.3895,-92.44
2779.7,3.3872,-92.376
2779.9,3.3849,-92.312
2780.1,3.3826,-92.248
2780.3,3.3803,-92.184
2780.5,3.378,-92.119
2780.7,3.3757,-92.055
2780.9,3.3734,-91.991
2781.1,3.3712,-91.927
2781.3,3.3689,-91.862
2781.5,3.3667,-91.798
2781.7,3.3645,-91.733
2781.9,3.3623,-91.669
2782,3.3601,-91.604
2782.2,3.3579,-91.54
2782.4,3.3557,-91.475
2782.6,3.3535,-91.411
2782.8,3.3514,-91.346
2783,3.3492,-91.281
2783.2,3.3471,-91.217
2783.4,3.3449,-91.152
2783.6,3.3428,-91.087
2783.8,3.3407,-91.022
2784,3.3386,-90.958
2784.2,3.3365,-90.893
2784.4,3.3344,-90.828
2784.5,3.3324,-90.763
2784.7,3.3303,-90.698
2784.9,3.3282,-90.633
2785.1,3.3262,-90.568
2785.3,3.3242,-90.503
2785.5,3.3222,-90.438
2785.7,3.3201,-90.372
2785.9,3.3181,-90.307
2786.1,3.3161,-90.242
2786.3,3.3142,-90.177
2786.5,3.3122,-90.111
2786.7,3.3102,-90.046
2786.9,3.3083,-89.981
2787,3.3063,-89.915
2787.2,3.3044,-89.85
2787.4,3.3025,-89.785
2787.6,3.3006,-89.719
2787.8,3.2987,-89.654
2788,3.2968,-89.588
2788.2,3.2949,-89.523
2788.4,3.293,-89.457
2788.6,3.2912,-89.391
2788.8,3.2893,-89.326
2789,3.2875,-89.26
2789.2,3.2856,-89.194
2789.4,3.2838,-89.129
2789.6,3.282,-89.063
2789.7,3.2802,-88.997
2789.9,3.2784,-88.931
2790.1,3.2766,-88.865
2790.3,3.2748,-88.799
2790.5,3.273,-88.733
2790.7,3.2713,-88.668
2790.9,3.2695,-88.602
2791.1,3.2678,-88.536
2791.3,3.2661,-88.47
2791.5,3.2643,-88.403
2791.7,3.2626,-88.337
2791.9,3.2609,-88.271
2792.1,3.2592,-88.205
2792.3,3.2575,-88.139
2792.4,3.2559,-88.073
2792.6,3.2542,-88.007
2792.8,3.2525,-87.94
2793,3.2509,-87.874
2793.2,3.2493,-87.808
2793.4,3.2476,-87.741
2793.6,3.246,-87.675
2793.8,3.2444,-87.609
2794,3.2428,-87.542
2794.2,3.2412,-87.476
2794.4,3.2396,-87.409
2794.6,3.238,-87.343
2794.8,3.2365,-87.276
2795,3.2349,-87.21
2795.1,3.2334,-87.143
2795.3,3.2318,-87.077
2795.5,3.2303,-87.01
2795.7,3.2288,-86.943
2795.9,3.2273,-86.877
2796.1,3.2258,-86.81
2796.3,3.2243,-86.743
2796.5,3.2228,-86.677
2796.7,3.2213,-86.61
2796.9,3.2198,-86.543
2797.1,3.2184,-86.476
2797.3,3.2169,-86.409
2797.5,3.2155,-86.343
2797.7,3.214,-86.276
2797.9,3.2126,-86.209
2798,3.2112,-86.142
2798.2,3.2098,-86.075
2798.4,3.2084,-86.008
2798.6,3.207,-85.941
2798.8,3.2056,-85.874
2799,3.2043,-85.807
2799.2,3.2029,-85.74
2799.4,3.2015,-85.673
2799.6,3.2002,-85.606
2799.8,3.1988,-85.539
2800,3.1975,-85.471
2800.2,3.1962,-85.404
2800.4,3.1949,-85.337
2800.6,3.1936,-85.27
2800.8,3.1923,-85.203
2800.9,3.191,-85.135
2801.1,3.1897,-85.068
2801.3,3.1885,-85.001
2801.5,3.1872,-84.933
2801.7,3.1859,-84.866
2801.9,3.1847,-84.799
2802.1,3.1835,-84.731
2802.3,3.1822,-84.664
2802.5,3.181,-84.597
2802.7,3.1798,-84.529
2802.9,3.1786,-84.462
2803.1,3.1774,-84.394
2803.3,3.1762,-84.327
2803.5,3.1751,-84.259
2803.7,3.1739,-84.192
2803.8,3.1727,-84.124
2804,3.1716,-84.056
2804.2,3.1704,-83.989
2804.4,3.1693,-83.921
2804.6,3.1682,-83.854
2804.8,3.1671,-83.786
2805,3.1659,-83.718
2805.2,3.1648,-83.651
2805.4,3.1638,-83.583
2805.6,3.1627,-83.515
2805.8,3.1616,-83.447
2806,3.1605,-83.38
2806.2,3.1595,-83.312
2806.4,3.1584,-83.244
2806.6,3.1574,-83.176
2806.8,3.1563,-83.108
2806.9,3.1553,-83.041
2807.1,3.1543,-82.973
2807.3,3.1533,-82.905
2807.5,3.1523,-82.837
2807.7,3.1513,-82.769
2807.9,3.1503,-82.701
2808.1,3.1493,-82.633
2808.3,3.1483,-82.565
2808.5,3.1474,-82.497
2808.7,3.1464,-82.429
2808.9,3.1455,-82.361
2809.1,3.1445,-82.293
2809.3,3.1436,-82.225
2809.5,3.1427,-82.157
2809.7,3.1418,-82.089
2809.9,3.1409,-82.021
2810.1,3.14,-81.953
2810.2,3.1391,-81.885
2810.4,3.1382,-81.816
2810.6,3.1373,-81.748
2810.8,3.1365,-81.68
2811,3.1356,-81.612
2811.2,3.1348,-81.544
2811.4,3.1339,-81.476
2811.6,3.1331,-81.407
2811.8,3.1323,-81.339
2812,3.1314,-81.271
2812.2,3.1306,-81.203
2812.4,3.1298,-81.134
2812.6,3.129,-81.066
2812.8,3.1283,-80.998
2813,3.1275,-80.929
2813.2,3.1267,-80.861
2813.4,3.1259,-80.793
2813.5,3.1252,-80.724
2813.7,3.1244,-80.656
2813.9,3.1237,-80.587
2814.1,3.123,-80.519
2814.3,3.1223,-80.451
2814.5,3.1215,-80.382
2814.7,3.1208,-80.314
2814.9,3.1201,-80.245
2815.1,3.1194,-80.177
2815.3,3.1188,-80.108
2815.5,3.1181,-80.04
2815.7,3.1174,-79.971
2815.9,3.1168,-79.903
2816.1,3.1161,-79.834
2816.3,3.1155,-79.766
2816.5,3.1148,-79.697
2816.7,3.1142,-79.629
2816.9,3.1136,-79.56
2817,3.113,-79.491
2817.2,3.1124,-79.423
2817.4,3.1118,-79.354
2817.6,3.1112,-79.286
2817.8,3.1106,-79.217
2818,3.11,-79.148
2818.2,3.1095,-79.08
2818.4,3.1089,-79.011
2818.6,3.1083,-78.942
2818.8,3.1078,-78.874
2819,3.1073,-78.805
2819.2,3.1067,-78.736
2819.4,3.1062,-78.668
2819.6,3.1057,-78.599
2819.8,3.1052,-78.53
2820,3.1047,-78.461
2820.2,3.1042,-78.393
2820.4,3.1037,-78.324
2820.6,3.1033,-78.255
2820.7,3.1028,-78.186
2820.9,3.1024,-78.118
2821.1,3.1019,-78.049
2821.3,3.1015,-77.98
2821.5,3.101,-77.911
2821.7,3.1006,-77.842
2821.9,3.1002,-77.773
2822.1,3.0998,-77.705
2822.3,3.0994,-77.636
2822.5,3.099,-77.567
2822.7,3.0986,-77.498
2822.9,3.0982,-77.429
2823.1,3.0978,-77.36
2823.3,3.0975,-77.291
2823.5,3.0971,-77.223
2823.7,3.0968,-77.154
2823.9,3.0964,-77.085
2824.1,3.0961,-77.016
2824.3,3.0958,-76.947
2824.5,3.0955,-76.878
2824.6,3.0951,-76.809
2824.8,3.0948,-76.74
2825,3.0945,-76.671
2825.2,3.0943,-76.602
2825.4,3.094,-76.533
2825.6,3.0937,-76.464
2825.8,3.0934,-76.395
2826,3.0932,-76.326
2826.2,3.0929,-76.257
2826.4,3.0927,-76.188
2826.6,3.0925,-76.119
2826.8,3.0922,-76.05
2827,3.092,-75.981
2827.2,3.0918,-75.912
2827.4,3.0916,-75.843
2827.6,3.0914,-75.774
2827.8,3.0912,-75.705
2828,3.091,-75.636
2828.2,3.0909,-75.567
2828.4,3.0907,-75.498
2828.6,3.0905,-75.429
2828.7,3.0904,-75.36
2828.9,3.0903,-75.291
2829.1,3.0901,-75.222
2829.3,3.09,-75.153
2829.5,3.0899,-75.084
2829.7,3.0898,-75.015
2829.9,3.0897,-74.946
2830.1,3.0896,-74.877
2830.3,3.0895,-74.808
2830.5,3.0894,-74.739
2830.7,3.0893,-74.67
2830.9,3.0893,-74.6
2831.1,3.0892,-74.531
2831.3,3.0892,-74.462
2831.5,3.0891,-74.393
2831.7,3.0891,-74.324
2831.9,3.0891,-74.255
2832.1,3.089,-74.186
2832.3,3.089,-74.117
2832.5,3.089,-74.048
2832.7,3.089,-73.979
2832.9,3.0891,-73.909
2833.1,3.0891,-73.84
2833.2,3.0891,-73.771
2833.4,3.0891,-73.702
2833.6,3.0892,-73.633
2833.8,3.0892,-73.564
2834,3.0893,-73.495
2834.2,3.0894,-73.426
2834.4,3.0894,-73.357
2834.6,3.0895,-73.287
2834.8,3.0896,-73.218
2835,3.0897,-73.149
2835.2,3.0898,-73.08
2835.4,3.0899,-73.011
2835.6,3.09,-72.942
2835.8,3.0902,-72.873
2836,3.0903,-72.804
2836.2,3.0905,-72.735
2836.4,3.0906,-72.665
2836.6,3.0908,-72.596
2836.8,3.0909,-72.527
2837,3.0911,-72.458
2837.2,3.0913,-72.389
2837.4,3.0915,-72.32
2837.6,3.0917,-72.251
2837.8,3.0919,-72.182
2837.9,3.0921,-72.112
2838.1,3.0923,-72.043
2838.3,3.0926,-71.974
2838.5,3.0928,-71.905
2838.7,3.093,-71.836
2838.9,3.0933,-71.767
2839.1,3.0936,-71.698
2839.3,3.0938,-71.629
2839.5,3.0941,-71.56
2839.7,3.0944,-71.491
2839.9,3.0947,-71.421
2840.1,3.095,-71.352
2840.3,3.0953,-71.283
2840.5,3.0956,-71.214
2840.7,3.0959,-71.145
2840.9,3.0963,-71.076
2841.1,3.0966,-71.007
2841.3,3.097,-70.938
2841.5,3.0973,-70.869
2841.7,3.0977,-70.8
2841.9,3.0981,-70.731
2842.1,3.0984,-70.662
2842.3,3.0988,-70.593
2842.5,3.0992,-70.524
2842.7,3.0996,-70.455
2842.9,3.1,-70.386
2843.1,3.1005,-70.316
2843.2,3.1009,-70.247
2843.4,3.1013,-70.178
2843.6,3.1018,-70.109
2843.8,3.1022,-70.04
2844,3.1027,-69.971
2844.2,3.1032,-69.902
2844.4,3.1036,-69.833
2844.6,3.1041,-69.764
2844.8,3.1046,-69.695
2845,3.1051,-69.626
2845.2,3.1056,-69.557
2845.4,3.1061,-69.488
2845.6,3.1067,-69.42
2845.8,3.1072,-69.351
2846,3.1077,-69.282
2846.2,3.1083,-69.213
2846.4,3.1088,-69.144
2846.6,3.1094,-69.075
2846.8,3.11,-69.006
2847,3.1106,-68.937
2847.2,3.1112,-68.868
2847.4,3.1117,-68.799
2847.6,3.1124,-68.73
2847.8,3.113,-68.661
2848,3.1136,-68.593
2848.2,3.1142,-68.524
2848.4,3.1149,-68.455
2848.6,3.1155,-68.386
2848.8,3.1162,-68.317
2848.9,3.1168,-68.248
2849.1,3.1175,-68.179
2849.3,3.1182,-68.111
2849.5,3.1189,-68.042
2849.7,3.1196,-67.973
2849.9,3.1203,-67.904
2850.1,3.121,-67.835
2850.3,3.1217,-67.767
2850.5,3.1224,-67.698
2850.7,3.1232,-67.629
2850.9,3.1239,-67.56
2851.1,3.1247,-67.492
2851.3,3.1254,-67.423
2851.5,3.1262,-67.354
2851.7,3.127,-67.286
2851.9,3.1278,-67.217
2852.1,3.1286,-67.148
2852.3,3.1294,-67.079
2852.5,3.1302,-67.011
2852.7,3.131,-66.942
2852.9,3.1319,-66.874
2853.1,3.1327,-66.805
2853.3,3.1335,-66.736
2853.5,3.1344,-66.668
2853.7,3.1353,-66.599
2853.9,3.1361,-66.53
2854.1,3.137,-66.462
2854.3,3.1379,-66.393
2854.5,3.1388,-66.325
2854.7,3.1397,-66.256
2854.9,3.1406,-66.188
2855.1,3.1416,-66.119
2855.3,3.1425,-66.051
2855.4,3.1434,-65.982
2855.6,3.1444,-65.914
2855.8,3.1454,-65.845
2856,3.1463,-65.777
2856.2,3.1473,-65.709
2856.4,3.1483,-65.64
2856.6,3.1493,-65.572
2856.8,3.1503,-65.503
2857,3.1513,-65.435
2857.2,3.1523,-65.367
2857.4,3.1534,-65.298
2857.6,3.1544,-65.23
2857.8,3.1554,-65.162
2858,3.1565,-65.093
2858.2,3.1576,-65.025
2858.4,3.1586,-64.957
2858.6,3.1597,-64.889
2858.8,3.1608,-64.82
