w,g1,f1
107.71,17.48,-71.418
107.72,17.479,-71.415
107.72,17.478,-71.411
107.73,17.477,-71.408
107.74,17.475,-71.404
107.75,17.474,-71.401
107.75,17.473,-71.397
107.76,17.472,-71.394
107.77,17.47,-71.39
107.78,17.469,-71.387
107.78,17.468,-71.383
107.79,17.467,-71.379
107.8,17.466,-71.376
107.81,17.464,-71.372
107.81,17.463,-71.369
107.82,17.462,-71.365
107.83,17.461,-71.362
107.84,17.459,-71.358
107.84,17.458,-71.355
107.85,17.457,-71.351
107.86,17.456,-71.348
107.86,17.455,-71.344
107.87,17.453,-71.34
107.88,17.452,-71.337
107.89,17.451,-71.333
107.89,17.45,-71.33
107.9,17.448,-71.326
107.91,17.447,-71.323
107.92,17.446,-71.319
107.92,17.445,-71.316
107.93,17.444,-71.312
107.94,17.442,-71.309
107.95,17.441,-71.305
107.95,17.44,-71.301
107.96,17.439,-71.298
107.97,17.437,-71.294
107.98,17.436,-71.291
107.98,17.435,-71.287
107.99,17.434,-71.284
108,17.433,-71.28
108.01,17.431,-71.277
108.01,17.43,-71.273
108.02,17.429,-71.269
108.03,17.428,-71.266
108.04,17.426,-71.262
108.04,17.425,-71.259
108.05,17.424,-71.255
108.06,17.423,-71.252
108.07,17.422,-71.248
108.07,17.42,-71.245
108.08,17.419,-71.241
108.09,17.418,-71.237
108.1,17.417,-71.234
108.1,17.415,-71.23
108.11,17.414,-71.227
108.12,17.413,-71.223
108.13,17.412,-71.22
108.13,17.411,-71.216
108.14,17.409,-71.213
108.15,17.408,-71.209
108.16,17.407,-71.205
108.16,17.406,-71.202
108.17,17.404,-71.198
108.18,17.403,-71.195
108.19,17.402,-71.191
108.19,17.401,-71.188
108.2,17.4,-71.184
108.21,17.398,-71.181
108.22,17.397,-71.177
108.22,17.396,-71.173
108.23,17.395,-71.17
108.24,17.394,-71.166
108.25,17.392,-71.163
108.25,17.391,-71.159
108.26,17.39,-71.156
108.27,17.389,-71.152
108.28,17.387,-71.148
108.28,17.386,-71.145
108.29,17.385,-71.141
108.3,17.384,-71.138
108.31,17.383,-71.134
108.31,17.381,-71.131
108.32,17.38,-71.127
108.33,17.379,-71.124
108.34,17.378,-71.12
108.34,17.376,-71.116
108.35,17.375,-71.113
108.36,17.374,-71.109
108.37,17.373,-71.106
108.37,17.372,-71.102
108.38,17.37,-71.099
108.39,17.369,-71.095
108.4,17.368,-71.092
108.4,17.367,-71.088
108.41,17.366,-71.084
108.42,17.364,-71.081
108.43,17.363,-71.077
108.43,17.362,-71.074
108.44,17.361,-71.07
108.45,17.36,-71.067
108.46,17.358,-71.063
108.46,17.357,-71.059
108.47,17.356,-71.056
108.48,17.355,-71.052
108.49,17.353,-71.049
108.49,17.352,-71.045
108.5,17.351,-71.042
108.51,17.35,-71.038
108.52,17.349,-71.034
108.52,17.347,-71.031
108.53,17.346,-71.027
108.54,17.345,-71.024
108.55,17.344,-71.02
108.55,17.343,-71.017
108.56,17.341,-71.013
108.57,17.34,-71.009
108.58,17.339,-71.006
108.58,17.338,-71.002
108.59,17.337,-70.999
108.6,17.335,-70.995
108.61,17.334,-70.992
108.61,17.333,-70.988
108.62,17.332,-70.985
108.63,17.33,-70.981
108.64,17.329,-70.977
108.64,17.328,-70.974
108.65,17.327,-70.97
108.66,17.326,-70.967
108.67,17.324,-70.963
108.67,17.323,-70.96
108.68,17.322,-70.956
108.69,17.321,-70.952
108.7,17.32,-70.949
108.7,17.318,-70.945
108.71,17.317,-70.942
108.72,17.316,-70.938
108.73,17.315,-70.935
108.73,17.314,-70.931
108.74,17.312,-70.927
108.75,17.311,-70.924
108.76,17.31,-70.92
108.76,17.309,-70.917
108.77,17.308,-70.913
108.78,17.306,-70.909
108.79,17.305,-70.906
108.79,17.304,-70.902
108.8,17.303,-70.899
108.81,17.302,-70.895
108.82,17.3,-70.892
108.82,17.299,-70.888
108.83,17.298,-70.884
108.84,17.297,-70.881
108.85,17.296,-70.877
108.85,17.294,-70.874
108.86,17.293,-70.87
108.87,17.292,-70.867
108.88,17.291,-70.863
108.88,17.289,-70.859
108.89,17.288,-70.856
108.9,17.287,-70.852
108.91,17.286,-70.849
108.91,17.285,-70.845
108.92,17.283,-70.842
108.93,17.282,-70.838
108.94,17.281,-70.834
108.94,17.28,-70.831
108.95,17.279,-70.827
108.96,17.277,-70.824
108.97,17.276,-70.82
108.97,17.275,-70.817
108.98,17.274,-70.813
108.99,17.273,-70.809
109,17.271,-70.806
109,17.27,-70.802
109.01,17.269,-70.799
109.02,17.268,-70.795
109.03,17.267,-70.791
109.03,17.265,-70.788
109.04,17.264,-70.784
109.05,17.263,-70.781
109.06,17.262,-70.777
109.06,17.261,-70.774
109.07,17.259,-70.77
109.08,17.258,-70.766
109.09,17.257,-70.763
109.09,17.256,-70.759
109.1,17.255,-70.756
109.11,17.253,-70.752
109.12,17.252,-70.748
109.12,17.251,-70.745
109.13,17.25,-70.741
109.14,17.249,-70.738
109.15,17.248,-70.734
109.15,17.246,-70.731
109.16,17.245,-70.727
109.17,17.244,-70.723
109.18,17.243,-70.72
109.18,17.242,-70.716
109.19,17.24,-70.713
109.2,17.239,-70.709
109.21,17.238,-70.705
109.21,17.237,-70.702
109.22,17.236,-70.698
109.23,17.234,-70.695
109.24,17.233,-70.691
109.24,17.232,-70.688
109.25,17.231,-70.684
109.26,17.23,-70.68
109.27,17.228,-70.677
109.27,17.227,-70.673
109.28,17.226,-70.67
109.29,17.225,-70.666
109.3,17.224,-70.662
109.31,17.222,-70.659
109.31,17.221,-70.655
109.32,17.22,-70.652
109.33,17.219,-70.648
109.34,17.218,-70.644
109.34,17.216,-70.641
109.35,17.215,-70.637
109.36,17.214,-70.634
109.37,17.213,-70.63
109.37,17.212,-70.627
109.38,17.21,-70.623
109.39,17.209,-70.619
109.4,17.208,-70.616
109.4,17.207,-70.612
109.41,17.206,-70.609
109.42,17.205,-70.605
109.43,17.203,-70.601
109.43,17.202,-70.598
109.44,17.201,-70.594
109.45,17.2,-70.591
109.46,17.199,-70.587
109.46,17.197,-70.583
109.47,17.196,-70.58
109.48,17.195,-70.576
109.49,17.194,-70.573
109.49,17.193,-70.569
109.5,17.191,-70.565
109.51,17.19,-70.562
109.52,17.189,-70.558
109.52,17.188,-70.555
109.53,17.187,-70.551
109.54,17.185,-70.548
109.55,17.184,-70.544
109.55,17.183,-70.54
109.56,17.182,-70.537
109.57,17.181,-70.533
109.58,17.18,-70.53
109.58,17.178,-70.526
109.59,17.177,-70.522
109.6,17.176,-70.519
109.61,17.175,-70.515
109.62,17.174,-70.512
109.62,17.172,-70.508
109.63,17.171,-70.504
109.64,17.17,-70.501
109.65,17.169,-70.497
109.65,17.168,-70.494
109.66,17.166,-70.49
109.67,17.165,-70.486
109.68,17.164,-70.483
109.68,17.163,-70.479
109.69,17.162,-70.476
109.7,17.161,-70.472
109.71,17.159,-70.468
109.71,17.158,-70.465
109.72,17.157,-70.461
109.73,17.156,-70.458
109.74,17.155,-70.454
109.74,17.153,-70.45
109.75,17.152,-70.447
109.76,17.151,-70.443
109.77,17.15,-70.44
109.77,17.149,-70.436
109.78,17.148,-70.432
109.79,17.146,-70.429
109.8,17.145,-70.425
109.8,17.144,-70.422
109.81,17.143,-70.418
109.82,17.142,-70.414
109.83,17.14,-70.411
109.83,17.139,-70.407
109.84,17.138,-70.404
109.85,17.137,-70.4
109.86,17.136,-70.396
109.87,17.134,-70.393
109.87,17.133,-70.389
109.88,17.132,-70.386
109.89,17.131,-70.382
109.9,17.13,-70.378
109.9,17.129,-70.375
109.91,17.127,-70.371
109.92,17.126,-70.368
109.93,17.125,-70.364
109.93,17.124,-70.36
109.94,17.123,-70.357
109.95,17.121,-70.353
109.96,17.12,-70.35
109.96,17.119,-70.346
109.97,17.118,-70.342
109.98,17.117,-70.339
109.99,17.116,-70.335
109.99,17.114,-70.331
110,17.113,-70.328
110.01,17.112,-70.324
110.02,17.111,-70.321
110.02,17.11,-70.317
110.03,17.109,-70.313
110.04,17.107,-70.31
110.05,17.106,-70.306
110.06,17.105,-70.303
110.06,17.104,-70.299
110.07,17.103,-70.295
110.08,17.101,-70.292
110.09,17.1,-70.288
110.09,17.099,-70.285
110.1,17.098,-70.281
110.11,17.097,-70.277
110.12,17.096,-70.274
110.12,17.094,-70.27
110.13,17.093,-70.267
110.14,17.092,-70.263
110.15,17.091,-70.259
110.15,17.09,-70.256
110.16,17.089,-70.252
110.17,17.087,-70.248
110.18,17.086,-70.245
110.18,17.085,-70.241
110.19,17.084,-70.238
110.2,17.083,-70.234
110.21,17.081,-70.23
110.21,17.08,-70.227
110.22,17.079,-70.223
110.23,17.078,-70.22
110.24,17.077,-70.216
110.25,17.076,-70.212
110.25,17.074,-70.209
110.26,17.073,-70.205
110.27,17.072,-70.202
110.28,17.071,-70.198
110.28,17.07,-70.194
110.29,17.069,-70.191
110.3,17.067,-70.187
110.31,17.066,-70.183
110.31,17.065,-70.18
110.32,17.064,-70.176
110.33,17.063,-70.173
110.34,17.061,-70.169
110.34,17.06,-70.165
110.35,17.059,-70.162
110.36,17.058,-70.158
110.37,17.057,-70.155
110.37,17.056,-70.151
110.38,17.054,-70.147
110.39,17.053,-70.144
110.4,17.052,-70.14
110.41,17.051,-70.136
110.41,17.05,-70.133
110.42,17.049,-70.129
110.43,17.047,-70.126
110.44,17.046,-70.122
110.44,17.045,-70.118
110.45,17.044,-70.115
110.46,17.043,-70.111
110.47,17.042,-70.108
110.47,17.04,-70.104
110.48,17.039,-70.1
110.49,17.038,-70.097
110.5,17.037,-70.093
110.5,17.036,-70.089
110.51,17.035,-70.086
110.52,17.033,-70.082
110.53,17.032,-70.079
110.54,17.031,-70.075
110.54,17.03,-70.071
110.55,17.029,-70.068
110.56,17.028,-70.064
110.57,17.026,-70.06
110.57,17.025,-70.057
110.58,17.024,-70.053
110.59,17.023,-70.05
110.6,17.022,-70.046
110.6,17.021,-70.042
110.61,17.019,-70.039
110.62,17.018,-70.035
110.63,17.017,-70.031
110.63,17.016,-70.028
110.64,17.015,-70.024
110.65,17.014,-70.021
110.66,17.012,-70.017
110.67,17.011,-70.013
110.67,17.01,-70.01
110.68,17.009,-70.006
110.69,17.008,-70.002
110.7,17.007,-69.999
110.7,17.005,-69.995
110.71,17.004,-69.992
110.72,17.003,-69.988
110.73,17.002,-69.984
110.73,17.001,-69.981
110.74,17,-69.977
110.75,16.998,-69.973
110.76,16.997,-69.97
110.76,16.996,-69.966
110.77,16.995,-69.963
110.78,16.994,-69.959
110.79,16.993,-69.955
110.8,16.991,-69.952
110.8,16.99,-69.948
110.81,16.989,-69.944
110.82,16.988,-69.941
110.83,16.987,-69.937
110.83,16.986,-69.934
110.84,16.984,-69.93
110.85,16.983,-69.926
110.86,16.982,-69.923
110.86,16.981,-69.919
110.87,16.98,-69.915
110.88,16.979,-69.912
110.89,16.977,-69.908
110.89,16.976,-69.905
110.9,16.975,-69.901
110.91,16.974,-69.897
110.92,16.973,-69.894
110.93,16.972,-69.89
110.93,16.97,-69.886
110.94,16.969,-69.883
110.95,16.968,-69.879
110.96,16.967,-69.875
110.96,16.966,-69.872
110.97,16.965,-69.868
110.98,16.964,-69.865
110.99,16.962,-69.861
110.99,16.961,-69.857
111,16.96,-69.854
111.01,16.959,-69.85
111.02,16.958,-69.846
111.02,16.957,-69.843
111.03,16.955,-69.839
111.04,16.954,-69.836
111.05,16.953,-69.832
111.06,16.952,-69.828
111.06,16.951,-69.825
111.07,16.95,-69.821
111.08,16.948,-69.817
111.09,16.947,-69.814
111.09,16.946,-69.81
111.1,16.945,-69.806
111.11,16.944,-69.803
111.12,16.943,-69.799
111.12,16.942,-69.796
111.13,16.94,-69.792
111.14,16.939,-69.788
111.15,16.938,-69.785
111.16,16.937,-69.781
111.16,16.936,-69.777
111.17,16.935,-69.774
111.18,16.933,-69.77
111.19,16.932,-69.766
111.19,16.931,-69.763
111.2,16.93,-69.759
111.21,16.929,-69.756
111.22,16.928,-69.752
111.22,16.927,-69.748
111.23,16.925,-69.745
111.24,16.924,-69.741
111.25,16.923,-69.737
111.26,16.922,-69.734
111.26,16.921,-69.73
111.27,16.92,-69.726
111.28,16.918,-69.723
111.29,16.917,-69.719
111.29,16.916,-69.715
111.3,16.915,-69.712
111.31,16.914,-69.708
111.32,16.913,-69.705
111.32,16.912,-69.701
111.33,16.91,-69.697
111.34,16.909,-69.694
111.35,16.908,-69.69
111.36,16.907,-69.686
111.36,16.906,-69.683
111.37,16.905,-69.679
111.38,16.903,-69.675
111.39,16.902,-69.672
111.39,16.901,-69.668
111.4,16.9,-69.665
111.41,16.899,-69.661
111.42,16.898,-69.657
111.42,16.897,-69.654
111.43,16.895,-69.65
111.44,16.894,-69.646
111.45,16.893,-69.643
111.46,16.892,-69.639
111.46,16.891,-69.635
111.47,16.89,-69.632
111.48,16.888,-69.628
111.49,16.887,-69.624
111.49,16.886,-69.621
111.5,16.885,-69.617
111.51,16.884,-69.613
111.52,16.883,-69.61
111.52,16.882,-69.606
111.53,16.88,-69.603
111.54,16.879,-69.599
111.55,16.878,-69.595
111.56,16.877,-69.592
111.56,16.876,-69.588
111.57,16.875,-69.584
111.58,16.874,-69.581
111.59,16.872,-69.577
111.59,16.871,-69.573
111.6,16.87,-69.57
111.61,16.869,-69.566
111.62,16.868,-69.562
111.62,16.867,-69.559
111.63,16.866,-69.555
111.64,16.864,-69.551
111.65,16.863,-69.548
111.66,16.862,-69.544
111.66,16.861,-69.541
111.67,16.86,-69.537
111.68,16.859,-69.533
111.69,16.858,-69.53
111.69,16.856,-69.526
111.7,16.855,-69.522
111.71,16.854,-69.519
111.72,16.853,-69.515
111.73,16.852,-69.511
111.73,16.851,-69.508
111.74,16.849,-69.504
111.75,16.848,-69.5
111.76,16.847,-69.497
111.76,16.846,-69.493
111.77,16.845,-69.489
111.78,16.844,-69.486
111.79,16.843,-69.482
111.79,16.841,-69.478
111.8,16.84,-69.475
111.81,16.839,-69.471
111.82,16.838,-69.467
111.83,16.837,-69.464
111.83,16.836,-69.46
111.84,16.835,-69.457
111.85,16.833,-69.453
111.86,16.832,-69.449
111.86,16.831,-69.446
111.87,16.83,-69.442
111.88,16.829,-69.438
111.89,16.828,-69.435
111.89,16.827,-69.431
111.9,16.825,-69.427
111.91,16.824,-69.424
111.92,16.823,-69.42
111.93,16.822,-69.416
111.93,16.821,-69.413
111.94,16.82,-69.409
111.95,16.819,-69.405
111.96,16.818,-69.402
111.96,16.816,-69.398
111.97,16.815,-69.394
111.98,16.814,-69.391
111.99,16.813,-69.387
112,16.812,-69.383
112,16.811,-69.38
112.01,16.81,-69.376
112.02,16.808,-69.372
112.03,16.807,-69.369
112.03,16.806,-69.365
112.04,16.805,-69.361
112.05,16.804,-69.358
112.06,16.803,-69.354
112.07,16.802,-69.35
112.07,16.8,-69.347
112.08,16.799,-69.343
112.09,16.798,-69.339
112.1,16.797,-69.336
112.1,16.796,-69.332
112.11,16.795,-69.328
112.12,16.794,-69.325
112.13,16.792,-69.321
112.13,16.791,-69.317
112.14,16.79,-69.314
112.15,16.789,-69.31
112.16,16.788,-69.306
112.17,16.787,-69.303
112.17,16.786,-69.299
112.18,16.785,-69.295
112.19,16.783,-69.292
112.2,16.782,-69.288
112.2,16.781,-69.284
112.21,16.78,-69.281
112.22,16.779,-69.277
112.23,16.778,-69.274
112.24,16.777,-69.27
112.24,16.775,-69.266
112.25,16.774,-69.263
112.26,16.773,-69.259
112.27,16.772,-69.255
112.27,16.771,-69.252
112.28,16.77,-69.248
112.29,16.769,-69.244
112.3,16.767,-69.241
112.31,16.766,-69.237
112.31,16.765,-69.233
112.32,16.764,-69.23
112.33,16.763,-69.226
112.34,16.762,-69.222
112.34,16.761,-69.219
112.35,16.76,-69.215
112.36,16.758,-69.211
112.37,16.757,-69.207
112.38,16.756,-69.204
112.38,16.755,-69.2
112.39,16.754,-69.196
112.4,16.753,-69.193
112.41,16.752,-69.189
112.41,16.75,-69.185
112.42,16.749,-69.182
112.43,16.748,-69.178
112.44,16.747,-69.174
112.45,16.746,-69.171
112.45,16.745,-69.167
112.46,16.744,-69.163
112.47,16.743,-69.16
112.48,16.741,-69.156
112.48,16.74,-69.152
112.49,16.739,-69.149
112.5,16.738,-69.145
112.51,16.737,-69.141
112.52,16.736,-69.138
112.52,16.735,-69.134
112.53,16.734,-69.13
112.54,16.732,-69.127
112.55,16.731,-69.123
112.55,16.73,-69.119
112.56,16.729,-69.116
112.57,16.728,-69.112
112.58,16.727,-69.108
112.58,16.726,-69.105
112.59,16.725,-69.101
112.6,16.723,-69.097
112.61,16.722,-69.094
112.62,16.721,-69.09
112.62,16.72,-69.086
112.63,16.719,-69.083
112.64,16.718,-69.079
112.65,16.717,-69.075
112.66,16.715,-69.072
112.66,16.714,-69.068
112.67,16.713,-69.064
112.68,16.712,-69.061
112.69,16.711,-69.057
112.69,16.71,-69.053
112.7,16.709,-69.05
112.71,16.708,-69.046
112.72,16.706,-69.042
112.73,16.705,-69.039
112.73,16.704,-69.035
112.74,16.703,-69.031
112.75,16.702,-69.027
112.76,16.701,-69.024
112.76,16.7,-69.02
112.77,16.699,-69.016
112.78,16.697,-69.013
112.79,16.696,-69.009
112.8,16.695,-69.005
112.8,16.694,-69.002
112.81,16.693,-68.998
112.82,16.692,-68.994
112.83,16.691,-68.991
112.83,16.69,-68.987
112.84,16.689,-68.983
112.85,16.687,-68.98
112.86,16.686,-68.976
112.87,16.685,-68.972
112.87,16.684,-68.969
112.88,16.683,-68.965
112.89,16.682,-68.961
112.9,16.681,-68.958
112.9,16.68,-68.954
112.91,16.678,-68.95
112.92,16.677,-68.947
112.93,16.676,-68.943
112.94,16.675,-68.939
112.94,16.674,-68.935
112.95,16.673,-68.932
112.96,16.672,-68.928
112.97,16.671,-68.924
112.97,16.669,-68.921
112.98,16.668,-68.917
112.99,16.667,-68.913
113,16.666,-68.91
113.01,16.665,-68.906
113.01,16.664,-68.902
113.02,16.663,-68.899
113.03,16.662,-68.895
113.04,16.66,-68.891
113.04,16.659,-68.888
113.05,16.658,-68.884
113.06,16.657,-68.88
113.07,16.656,-68.876
113.08,16.655,-68.873
113.08,16.654,-68.869
113.09,16.653,-68.865
113.1,16.652,-68.862
113.11,16.65,-68.858
113.12,16.649,-68.854
113.12,16.648,-68.851
113.13,16.647,-68.847
113.14,16.646,-68.843
113.15,16.645,-68.84
113.15,16.644,-68.836
113.16,16.643,-68.832
113.17,16.641,-68.829
113.18,16.64,-68.825
113.19,16.639,-68.821
113.19,16.638,-68.817
113.2,16.637,-68.814
113.21,16.636,-68.81
113.22,16.635,-68.806
113.22,16.634,-68.803
113.23,16.633,-68.799
113.24,16.631,-68.795
113.25,16.63,-68.792
113.26,16.629,-68.788
113.26,16.628,-68.784
113.27,16.627,-68.781
113.28,16.626,-68.777
113.29,16.625,-68.773
113.29,16.624,-68.769
113.3,16.623,-68.766
113.31,16.621,-68.762
113.32,16.62,-68.758
113.33,16.619,-68.755
113.33,16.618,-68.751
113.34,16.617,-68.747
113.35,16.616,-68.744
113.36,16.615,-68.74
113.37,16.614,-68.736
113.37,16.612,-68.733
113.38,16.611,-68.729
113.39,16.61,-68.725
113.4,16.609,-68.721
113.4,16.608,-68.718
113.41,16.607,-68.714
113.42,16.606,-68.71
113.43,16.605,-68.707
113.44,16.604,-68.703
113.44,16.602,-68.699
113.45,16.601,-68.696
113.46,16.6,-68.692
113.47,16.599,-68.688
113.48,16.598,-68.684
113.48,16.597,-68.681
113.49,16.596,-68.677
113.5,16.595,-68.673
113.51,16.594,-68.67
113.51,16.592,-68.666
113.52,16.591,-68.662
113.53,16.59,-68.659
113.54,16.589,-68.655
113.55,16.588,-68.651
113.55,16.587,-68.648
113.56,16.586,-68.644
113.57,16.585,-68.64
113.58,16.584,-68.636
113.58,16.583,-68.633
113.59,16.581,-68.629
113.6,16.58,-68.625
113.61,16.579,-68.622
113.62,16.578,-68.618
113.62,16.577,-68.614
113.63,16.576,-68.611
113.64,16.575,-68.607
113.65,16.574,-68.603
113.66,16.573,-68.599
113.66,16.571,-68.596
113.67,16.57,-68.592
113.68,16.569,-68.588
113.69,16.568,-68.585
113.69,16.567,-68.581
113.7,16.566,-68.577
113.71,16.565,-68.573
113.72,16.564,-68.57
113.73,16.563,-68.566
113.73,16.561,-68.562
113.74,16.56,-68.559
113.75,16.559,-68.555
113.76,16.558,-68.551
113.77,16.557,-68.548
113.77,16.556,-68.544
113.78,16.555,-68.54
113.79,16.554,-68.536
113.8,16.553,-68.533
113.8,16.552,-68.529
113.81,16.55,-68.525
113.82,16.549,-68.522
113.83,16.548,-68.518
113.84,16.547,-68.514
113.84,16.546,-68.51
113.85,16.545,-68.507
113.86,16.544,-68.503
113.87,16.543,-68.499
113.88,16.542,-68.496
113.88,16.54,-68.492
113.89,16.539,-68.488
113.9,16.538,-68.485
113.91,16.537,-68.481
113.91,16.536,-68.477
113.92,16.535,-68.473
113.93,16.534,-68.47
113.94,16.533,-68.466
113.95,16.532,-68.462
113.95,16.531,-68.459
113.96,16.529,-68.455
113.97,16.528,-68.451
113.98,16.527,-68.447
113.99,16.526,-68.444
113.99,16.525,-68.44
114,16.524,-68.436
114.01,16.523,-68.433
114.02,16.522,-68.429
114.03,16.521,-68.425
114.03,16.52,-68.421
114.04,16.518,-68.418
114.05,16.517,-68.414
114.06,16.516,-68.41
114.06,16.515,-68.407
114.07,16.514,-68.403
114.08,16.513,-68.399
114.09,16.512,-68.395
114.1,16.511,-68.392
114.1,16.51,-68.388
114.11,16.509,-68.384
114.12,16.507,-68.381
114.13,16.506,-68.377
114.14,16.505,-68.373
114.14,16.504,-68.369
114.15,16.503,-68.366
114.16,16.502,-68.362
114.17,16.501,-68.358
114.17,16.5,-68.355
114.18,16.499,-68.351
114.19,16.498,-68.347
114.2,16.496,-68.343
114.21,16.495,-68.34
114.21,16.494,-68.336
114.22,16.493,-68.332
114.23,16.492,-68.329
114.24,16.491,-68.325
114.25,16.49,-68.321
114.25,16.489,-68.317
114.26,16.488,-68.314
114.27,16.487,-68.31
114.28,16.486,-68.306
114.29,16.484,-68.303
114.29,16.483,-68.299
114.3,16.482,-68.295
114.31,16.481,-68.291
114.32,16.48,-68.288
114.32,16.479,-68.284
114.33,16.478,-68.28
114.34,16.477,-68.277
114.35,16.476,-68.273
114.36,16.475,-68.269
114.36,16.473,-68.265
114.37,16.472,-68.262
114.38,16.471,-68.258
114.39,16.47,-68.254
114.4,16.469,-68.251
114.4,16.468,-68.247
114.41,16.467,-68.243
114.42,16.466,-68.239
114.43,16.465,-68.236
114.44,16.464,-68.232
114.44,16.463,-68.228
114.45,16.461,-68.224
114.46,16.46,-68.221
114.47,16.459,-68.217
114.47,16.458,-68.213
114.48,16.457,-68.21
114.49,16.456,-68.206
114.5,16.455,-68.202
114.51,16.454,-68.198
114.51,16.453,-68.195
114.52,16.452,-68.191
114.53,16.451,-68.187
114.54,16.449,-68.184
114.55,16.448,-68.18
114.55,16.447,-68.176
114.56,16.446,-68.172
114.57,16.445,-68.169
114.58,16.444,-68.165
114.59,16.443,-68.161
114.59,16.442,-68.157
114.6,16.441,-68.154
114.61,16.44,-68.15
114.62,16.439,-68.146
114.63,16.437,-68.143
114.63,16.436,-68.139
114.64,16.435,-68.135
114.65,16.434,-68.131
114.66,16.433,-68.128
114.66,16.432,-68.124
114.67,16.431,-68.12
114.68,16.43,-68.116
114.69,16.429,-68.113
114.7,16.428,-68.109
114.7,16.427,-68.105
114.71,16.425,-68.102
114.72,16.424,-68.098
114.73,16.423,-68.094
114.74,16.422,-68.09
114.74,16.421,-68.087
114.75,16.42,-68.083
114.76,16.419,-68.079
114.77,16.418,-68.075
114.78,16.417,-68.072
114.78,16.416,-68.068
114.79,16.415,-68.064
114.8,16.414,-68.06
114.81,16.412,-68.057
114.82,16.411,-68.053
114.82,16.41,-68.049
114.83,16.409,-68.046
114.84,16.408,-68.042
114.85,16.407,-68.038
114.86,16.406,-68.034
114.86,16.405,-68.031
114.87,16.404,-68.027
114.88,16.403,-68.023
114.89,16.402,-68.019
114.89,16.401,-68.016
114.9,16.399,-68.012
114.91,16.398,-68.008
114.92,16.397,-68.004
114.93,16.396,-68.001
114.93,16.395,-67.997
114.94,16.394,-67.993
114.95,16.393,-67.99
114.96,16.392,-67.986
114.97,16.391,-67.982
114.97,16.39,-67.978
114.98,16.389,-67.975
114.99,16.388,-67.971
115,16.386,-67.967
115.01,16.385,-67.963
115.01,16.384,-67.96
115.02,16.383,-67.956
115.03,16.382,-67.952
115.04,16.381,-67.948
115.05,16.38,-67.945
115.05,16.379,-67.941
115.06,16.378,-67.937
115.07,16.377,-67.933
115.08,16.376,-67.93
115.09,16.375,-67.926
115.09,16.373,-67.922
115.1,16.372,-67.919
115.11,16.371,-67.915
115.12,16.37,-67.911
115.13,16.369,-67.907
115.13,16.368,-67.904
115.14,16.367,-67.9
115.15,16.366,-67.896
115.16,16.365,-67.892
115.17,16.364,-67.889
115.17,16.363,-67.885
115.18,16.362,-67.881
115.19,16.361,-67.877
115.2,16.359,-67.874
115.2,16.358,-67.87
115.21,16.357,-67.866
115.22,16.356,-67.862
115.23,16.355,-67.859
115.24,16.354,-67.855
115.24,16.353,-67.851
115.25,16.352,-67.847
115.26,16.351,-67.844
115.27,16.35,-67.84
115.28,16.349,-67.836
115.28,16.348,-67.832
115.29,16.346,-67.829
115.3,16.345,-67.825
115.31,16.344,-67.821
115.32,16.343,-67.818
115.32,16.342,-67.814
115.33,16.341,-67.81
115.34,16.34,-67.806
115.35,16.339,-67.803
115.36,16.338,-67.799
115.36,16.337,-67.795
115.37,16.336,-67.791
115.38,16.335,-67.788
115.39,16.334,-67.784
115.4,16.333,-67.78
115.4,16.331,-67.776
115.41,16.33,-67.773
115.42,16.329,-67.769
115.43,16.328,-67.765
115.44,16.327,-67.761
